class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
2,144,0,0,0.46,0,0,0.05,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.34,0.08,0,0.02,0,0,0,0,0,0,0,0,0,0,0
18,145,0,0,0.05,0,0.03,0,0,0,0,0,0.12,0,0,0,0.02,0,0,0,0.71,0,0.01,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
2,146,0,0,0.65,0,0.25,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,147,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0.34,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,148,0,0,0.04,0,0.05,0,0.01,0.02,0,0,0,0.05,0.03,0,0.01,0,0,0,0,0,0,0,0,0,0,0.74,0,0.01,0.02,0.01,0,0,0,0,0,0,0,0,0,0
16,149,0.06,0,0,0,0.12,0.1,0,0,0,0,0,0.04,0.07,0,0,0,0.39,0,0,0,0.01,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0
3,150,0,0,0.42,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,151,0,0,0.21,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,152,0,0,0.06,0,0.53,0,0,0,0,0,0.28,0,0,0,0,0.03,0,0,0,0.03,0,0,0,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
7,153,0,0,0.1,0,0.12,0,0,0.39,0,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0.02,0.03,0,0.27,0,0.02,0,0,0,0,0,0,0,0,0,0
2,154,0,0,0.94,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,155,0,0,0.12,0,0.23,0.02,0,0,0,0,0,0,0,0,0.01,0,0.07,0,0,0.49,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
5,156,0.03,0,0,0,0.11,0.41,0.01,0.12,0,0,0,0.03,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0.12,0.02,0,0.07,0,0,0,0,0,0,0,0,0,0,0
4,157,0.02,0,0.37,0,0.47,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
16,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,159,0,0,0.33,0,0.16,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
2,160,0,0,0.85,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,161,0,0,0.2,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0.19,0.03,0.12,0,0,0,0,0,0,0,0,0,0,0,0
7,162,0.02,0,0.01,0,0,0,0,0.44,0,0,0,0,0,0,0.09,0,0,0,0.21,0,0,0.16,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,163,0,0,0.43,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0
18,164,0,0,0.13,0,0,0,0,0.07,0,0,0,0,0,0,0.01,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,165,0,0,0.26,0,0.05,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0.26,0,0,0,0,0,0.1,0,0.27,0.01,0,0,0,0,0,0,0,0,0,0,0
4,166,0,0,0.37,0,0.4,0,0,0,0.03,0,0.05,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.02,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0
22,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,168,0,0,0.07,0.06,0.62,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.04,0,0.01,0,0,0,0,0,0,0,0,0,0
16,169,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,170,0.01,0,0.28,0,0.16,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0.07,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0
25,171,0,0,0,0,0.16,0,0.01,0,0,0,0,0.02,0,0,0,0.02,0,0.02,0,0.01,0,0,0,0,0,0.56,0.14,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0
2,172,0,0,0.44,0,0.14,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
16,173,0,0,0.02,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0.72,0,0,0.03,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,174,0,0,0.18,0,0,0,0,0.06,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,175,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,176,0.02,0,0.13,0,0.04,0,0,0.51,0,0,0,0,0,0,0,0,0.05,0,0,0.06,0,0,0,0,0.05,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
2,177,0,0,0.71,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0
2,178,0,0,0.62,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,179,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,180,0,0,0.43,0.06,0.04,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.04,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0
16,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,182,0,0,0.48,0,0.03,0,0,0,0,0,0.02,0,0,0,0,0,0.29,0,0,0.12,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,183,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,184,0,0,0.77,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
9,185,0,0,0,0,0,0.02,0,0,0,0.51,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.29,0.11,0,0,0.01,0,0,0,0,0,0,0,0,0,0
4,186,0.01,0,0.26,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.09,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
16,187,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0.63,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,188,0.04,0,0.04,0,0.16,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.61,0.06,0.01,0,0,0,0,0,0,0,0,0,0,0,0
2,189,0,0,0.58,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0
2,190,0.03,0,0.65,0,0.05,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
2,191,0,0,0.71,0,0,0,0,0.15,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0
24,192,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.07,0,0.3,0.07,0,0,0,0,0,0,0,0,0,0,0
0,193,0.7,0,0.01,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
16,194,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.04,0.54,0.1,0.24,0.03,0,0,0,0,0,0,0,0,0,0,0
2,196,0,0,0.18,0.02,0.03,0.04,0,0.03,0,0.03,0,0,0.15,0,0.06,0,0,0,0,0.05,0,0,0,0.01,0.06,0.12,0.18,0.04,0,0,0,0,0,0,0,0,0,0,0,0
2,197,0,0,0.8,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
2,198,0,0,0.34,0,0.3,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0
19,199,0,0,0.28,0,0.19,0,0,0.01,0.03,0,0,0,0,0,0.01,0,0,0,0,0.4,0,0,0,0,0,0.01,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
16,200,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,201,0,0,0,0,0,0.05,0,0.04,0,0,0,0.02,0,0,0,0,0,0.64,0,0,0,0.04,0,0,0,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0
27,202,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.04,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0
25,203,0,0,0.08,0,0.27,0,0,0,0,0.09,0.06,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.39,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0
0,204,0.69,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.24,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
2,205,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,206,0,0,0.06,0,0.3,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.12,0.02,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0
24,207,0,0,0.06,0,0,0,0,0.04,0,0,0.04,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.43,0.12,0,0.13,0.14,0,0,0,0,0,0,0,0,0,0,0
11,208,0,0,0,0,0,0,0.24,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,209,0.03,0,0,0,0.1,0,0,0,0.1,0,0,0.03,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.48,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
2,210,0,0,0.88,0,0,0,0,0,0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,211,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,212,0.03,0,0.05,0.02,0,0,0,0.19,0,0.11,0,0,0.09,0,0.46,0,0,0.01,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,213,0,0,0,0.43,0,0,0,0.15,0,0,0,0.12,0,0,0,0,0.14,0.13,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,214,0,0,0.07,0.02,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.22,0.14,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
19,215,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
19,216,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,217,0,0,0.56,0,0.27,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,0,0,0,0,0,0,0,0,0,0,0
23,218,0,0,0.12,0.01,0,0.02,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.3,0,0,0,0.31,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,219,0,0,0.34,0,0.42,0,0,0.02,0,0,0.09,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.02,0,0,0,0,0,0,0,0,0,0,0
2,220,0,0,0.5,0,0.28,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.03,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
2,221,0,0,0.59,0,0.03,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.09,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
2,222,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.03,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,223,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.01,0,0.08,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0
12,224,0,0,0.02,0,0,0,0,0.08,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,225,0,0,0,0,0,0.13,0,0.03,0,0,0.01,0.1,0.04,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.63,0,0.02,0,0,0,0,0,0,0,0,0,0,0
19,226,0,0,0.12,0.19,0.05,0,0.03,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0.2,0,0,0,0,0,0.12,0.09,0.12,0.03,0,0,0,0,0,0,0,0,0,0,0
1,227,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,228,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,229,0,0,0,0,0,0,0.17,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0
2,230,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
25,231,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.05,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0
7,232,0,0,0,0,0,0.01,0,0.62,0,0,0.05,0.09,0.01,0,0.08,0,0,0,0.05,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,233,0,0,0.59,0,0.01,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.16,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0
2,234,0.02,0,0.32,0.02,0.01,0,0,0.3,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0,0.23,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
27,235,0.06,0,0,0,0,0.03,0,0.07,0,0,0,0,0,0,0.02,0,0,0.08,0,0.06,0,0,0,0,0.1,0.02,0,0.3,0.03,0.22,0,0,0,0,0,0,0,0,0,0
25,236,0.03,0,0.11,0,0.03,0,0.01,0,0,0,0.01,0,0,0,0.05,0.04,0,0.12,0.08,0.11,0,0,0,0,0,0.2,0.03,0.04,0.12,0,0,0,0,0,0,0,0,0,0,0
27,237,0,0,0,0,0,0,0,0.03,0.02,0,0,0,0.12,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0.11,0,0.4,0.24,0,0,0,0,0,0,0,0,0,0,0
26,238,0.03,0,0,0,0,0,0.01,0,0,0.04,0.02,0.05,0,0,0,0,0.28,0,0,0,0,0,0,0,0.05,0,0.47,0,0.04,0,0,0,0,0,0,0,0,0,0,0
19,239,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
16,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,241,0,0,0,0,0.03,0.01,0,0.02,0,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.09,0.46,0,0.24,0.1,0,0,0,0,0,0,0,0,0,0,0
25,242,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0
19,243,0,0,0.3,0,0.29,0,0,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
26,244,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0
22,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,246,0,0,0,0.04,0,0.02,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,247,0,0,0.58,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,248,0,0,0,0,0.15,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.09,0.46,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0
2,249,0,0,0.46,0.46,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,250,0,0,0,0,0.08,0.02,0,0.25,0,0,0.35,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,251,0,0,0.69,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0
22,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,253,0,0,0.44,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0.1,0,0,0.04,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,254,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
3,255,0,0,0,0.7,0.05,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.13,0,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0
2,256,0,0,0.59,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.01,0,0,0,0,0,0.18,0,0,0.04,0,0,0,0,0,0,0,0,0,0
4,257,0,0,0.01,0,0.54,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.28,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0,0
2,258,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0
16,259,0,0,0,0,0,0,0.04,0.09,0,0,0,0,0.02,0,0.13,0,0.64,0,0.01,0,0,0,0,0,0,0,0,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0
2,260,0,0,0.67,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0.12,0.04,0,0,0,0,0,0,0,0,0,0,0
2,261,0,0,0.43,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.09,0.02,0.12,0,0,0,0,0,0,0,0,0,0,0,0
3,262,0,0,0,0.37,0,0.15,0,0.12,0.04,0,0,0.07,0,0,0,0,0,0.05,0.13,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,263,0.04,0,0,0,0.25,0.06,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0.04,0,0,0,0,0,0.47,0.01,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0
24,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.45,0.01,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,265,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,266,0,0,0.12,0,0,0.12,0,0,0,0.12,0,0,0,0,0,0,0,0.02,0,0.07,0,0,0,0,0,0.51,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
2,267,0,0,0.53,0,0.28,0,0,0.06,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0,0,0,0.03,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
7,268,0,0,0.21,0,0.12,0,0,0.31,0,0,0.02,0.02,0,0,0.28,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
26,269,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0
17,270,0,0,0.02,0,0.11,0,0,0.1,0,0,0,0,0,0,0.03,0,0,0.21,0.03,0.1,0,0,0,0,0,0.2,0.02,0.14,0,0,0,0,0,0,0,0,0,0,0,0
16,271,0,0,0,0,0.03,0,0,0.09,0,0,0,0.02,0,0,0.04,0,0.42,0,0,0.03,0,0,0,0,0.1,0.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
2,272,0.1,0,0.58,0,0.01,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0.07,0,0.09,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
2,273,0,0,0.75,0.02,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.04,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
11,274,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0
2,275,0,0,0.81,0.01,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,276,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.17,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
6,277,0,0,0.02,0,0,0,0.91,0.04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,278,0,0,0,0,0,0,0,0,0.04,0.05,0,0.03,0.03,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0
2,279,0,0,0.8,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
2,280,0,0,0.76,0,0.15,0,0,0,0,0,0.04,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
2,281,0,0,0.44,0.21,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0,0
4,282,0.26,0,0.04,0.01,0.35,0.03,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.16,0.01,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
4,283,0,0,0.03,0,0.44,0.02,0,0.03,0,0,0.13,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.2,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0
25,284,0.02,0,0.03,0.01,0.13,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.25,0,0,0,0,0,0.32,0.07,0.04,0,0,0,0,0,0,0,0,0,0,0,0
4,285,0,0,0.25,0,0.49,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0
2,286,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,287,0,0,0.68,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
5,288,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,289,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
