class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
16,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1132,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.02,0,0.04,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
20,1133,0,0,0,0,0.1,0,0,0,0,0,0,0,0.02,0,0,0.05,0,0,0.03,0,0.31,0.09,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0
22,1134,0,0,0,0,0.15,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0
12,1135,0,0,0.03,0.18,0.14,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0.07,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0
4,1136,0,0,0,0.11,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.25,0,0.03,0,0,0.04,0,0,0.02,0,0,0,0.12,0.18,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0
19,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1139,0,0,0,0,0,0.01,0,0,0,0,0,0,0.13,0,0.02,0.02,0,0,0,0,0.07,0.07,0,0,0,0.03,0.19,0,0.02,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.05,0,0.08,0.15,0,0,0,0.02
39,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.06,0,0.12,0,0,0,0,0,0.15,0,0.02,0,0,0,0,0,0,0,0.08,0,0,0.49,0,0,0,0,0,0,0,0.01,0,0
43,1141,0,0,0,0.29,0.09,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0
4,1142,0,0,0,0.32,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
10,1143,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1144,0,0,0,0.04,0.01,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0.02,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.15,0,0.43,0,0,0,0,0
4,1145,0,0.13,0,0.18,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.05,0,0,0,0,0,0.03,0,0,0,0,0
4,1146,0,0,0,0.01,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0.27,0,0,0,0,0.06,0,0,0,0,0,0
3,1147,0,0,0,0.41,0,0,0,0,0,0,0,0,0.26,0,0,0.02,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.18,0.07,0,0,0,0,0
3,1148,0,0.1,0,0.4,0.02,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.2,0.05,0.04,0,0,0,0,0,0,0,0,0.02,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
4,1149,0,0,0,0.31,0.41,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.01,0,0,0,0,0
4,1150,0,0,0,0,0.57,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
40,1151,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0.13,0,0,0,0,0,0
32,1152,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.09,0,0,0,0,0,0.02,0,0,0,0.36,0,0.02,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0
34,1153,0,0,0,0,0.12,0,0,0,0,0.16,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.01,0.06,0,0,0,0,0
4,1154,0,0,0,0.23,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1155,0,0,0,0,0.21,0,0,0,0,0,0,0,0.1,0,0,0,0.02,0,0,0.01,0.21,0.12,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.03,0,0,0,0,0,0.17,0,0,0,0.02,0.03,0,0,0,0
40,1156,0,0,0,0,0.34,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.1,0,0,0,0.02,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0.41,0,0,0.03,0,0,0,0,0,0
44,1157,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0.09,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.73,0,0,0,0,0
27,1158,0,0,0,0.02,0,0,0,0,0.03,0,0,0,0.2,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.06,0,0,0,0,0.05,0,0
12,1159,0,0,0,0.09,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.01
21,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0.07,0,0,0,0,0,0.03,0.19,0,0,0,0,0,0,0,0,0,0.03,0,0.18,0,0,0,0,0
34,1161,0,0.03,0,0.13,0,0,0,0.01,0,0,0,0,0.03,0,0,0.12,0,0,0.04,0.01,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0.11,0.18,0,0,0,0,0
12,1162,0,0,0,0.17,0.18,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
43,1163,0,0,0,0.05,0.28,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.01,0,0,0,0,0
26,1164,0,0,0,0,0.05,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0.02,0,0,0.13,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0.04,0,0
15,1165,0,0,0,0,0,0,0,0,0,0.01,0,0,0.24,0,0,0.25,0,0,0,0,0,0.21,0.11,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0,0,0,0,0
3,1166,0,0,0,0.52,0.07,0,0,0.01,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0
18,1167,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.03,0,0.36,0,0.15,0,0,0,0,0,0.29,0.01,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.02,0
7,1168,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0.04,0.02,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.19,0,0,0.04,0.09,0.03,0,0,0,0
44,1169,0,0.01,0,0.03,0,0,0,0,0,0,0,0,0.08,0,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.75,0,0,0,0,0
4,1170,0,0,0,0.07,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0
34,1171,0,0,0,0,0.11,0,0,0,0,0.12,0,0,0,0,0,0.02,0,0.03,0,0.02,0,0.08,0,0,0.14,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0.02,0,0,0.09,0,0,0,0,0,0
22,1172,0,0.02,0,0.32,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0.02,0,0.34,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0
3,1174,0,0,0,0.6,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1175,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.07,0,0,0,0.41,0.03,0.01,0,0,0,0,0.06,0,0,0,0,0.06,0.03,0.03,0,0,0,0,0,0,0,0,0.01,0.16,0,0,0,0,0
27,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.15,0,0,0,0,0,0,0.53,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1177,0,0,0,0,0.32,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.05,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0
43,1178,0,0,0,0.34,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0
43,1179,0,0,0,0.05,0.31,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.01,0.06,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.03,0,0,0,0,0
44,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.29,0,0,0,0.07,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.16,0,0.32,0,0,0,0,0
40,1181,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0.06,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.07,0,0,0.64,0,0,0.05,0,0.04,0,0,0,0
46,1182,0,0,0,0.03,0.18,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.05,0,0,0.48,0,0,0
9,1183,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0.08,0,0,0.01,0,0,0
27,1184,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0.14,0,0,0,0,0,0,0,0.02,0.12,0,0,0,0,0,0.43,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0
9,1185,0,0,0,0,0,0,0,0.02,0,0.87,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.01,0,0,0,0,0,0.03,0,0,0.01,0,0,0
46,1186,0,0,0,0,0,0,0,0.09,0,0,0,0,0.17,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.51,0,0,0
3,1187,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
4,1188,0,0,0,0.12,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0
3,1189,0,0,0,0.71,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0
3,1190,0,0,0,0.42,0.02,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.04,0.1,0,0.01,0,0
3,1191,0,0,0,0.43,0.17,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.01,0,0
22,1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.02,0,0,0,0,0
12,1193,0,0,0,0.22,0.03,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0.19,0.2,0,0,0,0.03,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0,0
40,1194,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0.06,0,0,0
26,1195,0,0,0,0,0.07,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0
12,1196,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0.01,0,0,0,0.21,0,0,0,0.07,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.05,0.01,0,0,0,0
22,1197,0,0,0,0.03,0.07,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.19,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0
10,1198,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1199,0,0,0,0,0.2,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0
43,1200,0,0,0,0.27,0.11,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.02,0,0,0,0,0
46,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.15,0,0,0,0,0.02,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0
33,1202,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0
13,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0.02,0,0,0,0.07,0.22,0,0,0,0,0,0.35,0,0,0,0,0,0.14,0,0,0.07
12,1205,0,0,0,0.08,0.03,0,0,0,0,0,0,0,0.57,0,0.02,0.02,0,0.01,0,0,0.01,0.02,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.02,0.01,0.02,0,0,0.05,0,0
19,1206,0,0,0,0,0.29,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
21,1207,0,0,0,0.21,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.32,0.02,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.12,0.02,0.15,0,0,0,0,0
22,1208,0,0,0,0.07,0.05,0,0,0,0,0,0,0,0.07,0.02,0,0,0.02,0,0,0,0,0,0.59,0,0,0,0,0.09,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0
4,1209,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0
44,1210,0,0.01,0,0,0,0,0,0,0,0,0.02,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.8,0.06,0,0,0,0
43,1211,0,0,0,0.15,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.4,0.1,0,0,0,0,0
4,1212,0,0,0,0.23,0.67,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0
22,1213,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.06,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0
4,1214,0,0,0,0.3,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0
30,1215,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1216,0,0,0,0.54,0.1,0,0,0,0,0,0,0,0.04,0,0,0,0,0.01,0,0,0.02,0.09,0.05,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
3,1217,0,0,0,0.46,0.1,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.09,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0
43,1218,0,0,0,0.07,0.03,0,0,0,0,0,0,0,0.07,0,0,0.02,0,0,0,0,0.01,0.29,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.01,0,0,0,0,0
9,1219,0,0,0,0,0,0,0,0,0,0.82,0,0,0.01,0,0,0.02,0,0.01,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
46,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
4,1221,0,0,0,0.06,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1222,0,0,0,0.22,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.05,0,0,0,0,0
3,1223,0,0,0,0.33,0.03,0,0,0,0,0,0,0,0.27,0,0.16,0,0,0,0,0,0.16,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1224,0,0,0,0,0,0.04,0,0,0,0,0,0,0.1,0,0,0,0,0.23,0,0,0.23,0,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0.14,0.11,0.03,0,0,0,0
4,1225,0,0,0,0.09,0.37,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
34,1226,0,0,0,0,0,0,0,0.07,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
12,1227,0,0,0,0.02,0.1,0,0,0,0,0,0,0,0.41,0,0,0,0,0.01,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.28,0,0,0,0,0
20,1228,0,0.07,0,0,0.07,0,0,0,0,0,0,0.02,0.14,0,0,0.02,0.01,0,0.13,0.01,0.19,0,0.05,0,0,0,0.13,0,0.01,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.04,0.03,0,0,0,0
44,1229,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0.22,0,0,0.02,0,0,0,0,0.02,0,0.02,0,0,0,0.05,0,0,0,0,0,0.04,0,0,0,0,0,0.01,0,0,0,0,0.19,0.25,0,0,0,0,0
22,1230,0,0.05,0,0.04,0.02,0,0,0.05,0,0,0,0,0.13,0,0,0.02,0,0,0,0,0,0.01,0.55,0,0,0.01,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0
4,1231,0,0,0,0,0.78,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.05,0,0,0,0,0
22,1232,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,0
22,1233,0,0,0,0,0.17,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.08,0.34,0,0,0,0.05,0.09,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1234,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.44,0,0,0,0,0,0.3,0,0,0,0,0,0,0.03,0,0,0.07,0,0,0,0,0.08,0,0,0.02,0,0,0,0,0
46,1235,0,0,0,0,0.01,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0
12,1236,0,0,0,0.05,0.07,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0.05,0.08,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0,0,0,0,0
12,1237,0,0,0,0.07,0.02,0,0,0,0,0,0,0,0.4,0,0.02,0.01,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.09,0,0.02,0,0
4,1238,0,0,0,0.11,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0
44,1239,0,0,0,0.19,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0.06,0.62,0,0,0,0,0
43,1240,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0.49,0.14,0,0,0,0,0
40,1241,0,0,0,0.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.7,0,0,0.07,0,0,0,0.01,0,0
22,1242,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0.13,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0
21,1243,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.59,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.03,0,0,0,0.13,0,0,0,0
46,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0
44,1245,0,0,0,0.31,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.43,0,0,0,0,0
20,1246,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0.09,0,0,0.02,0,0,0.01,0,0,0,0,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0
22,1247,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.01,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
