class,id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
17,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0
13,1798,0.03,0,0.1,0,0,0,0,0.2,0,0.27,0.03,0.02,0,0.33,0,0,0,0,0,0
11,1799,0.03,0.04,0,0.15,0,0.01,0.01,0.05,0.19,0.13,0.08,0.3,0,0,0,0,0,0,0,0
7,1800,0,0,0,0,0,0,0,0.67,0.11,0.03,0,0,0,0,0,0,0.15,0.03,0,0
0,1801,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1802,0.3,0.12,0,0.03,0,0,0,0.15,0.02,0,0,0.15,0.08,0,0,0,0.14,0,0,0
0,1803,0.64,0,0.02,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0
0,1804,0.52,0,0,0.05,0,0,0,0.01,0.08,0.23,0.1,0,0,0,0,0,0,0,0,0
10,1805,0.02,0.02,0,0,0,0,0,0,0.13,0.05,0.63,0.12,0,0,0,0,0,0.02,0,0
8,1806,0,0.23,0,0.09,0,0,0.07,0.11,0.35,0,0.01,0,0.14,0,0,0,0,0,0,0
9,1807,0,0,0,0,0,0,0,0,0,0.92,0.03,0.02,0,0,0,0,0,0,0,0
0,1808,0.59,0,0,0,0,0,0,0,0.04,0.05,0.28,0,0,0,0,0,0.02,0,0,0
3,1809,0,0,0,0.76,0,0,0,0.09,0,0,0.07,0,0,0.08,0,0,0,0,0,0
15,1810,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
18,1811,0.45,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.49,0
10,1812,0.11,0.11,0.26,0,0,0,0,0,0.02,0,0.29,0.1,0.08,0,0,0,0,0,0,0
13,1813,0,0.15,0,0,0,0,0,0.12,0,0,0,0,0,0.33,0,0,0.22,0.18,0,0
17,1814,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0
15,1815,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
0,1816,0.85,0,0,0.02,0,0,0,0,0.05,0.02,0.05,0,0,0,0,0,0,0,0,0
2,1817,0,0.01,0.28,0.01,0,0.08,0,0.12,0.1,0.02,0.08,0.23,0.02,0.03,0,0,0,0,0,0
0,1818,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1819,0.63,0.02,0.07,0.05,0,0,0,0.03,0,0.12,0.04,0,0.01,0,0,0,0,0.01,0,0
0,1820,0.63,0,0,0,0,0,0,0,0,0.23,0,0.11,0,0,0,0.01,0,0,0,0
0,1821,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1822,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0
0,1823,0.72,0,0,0,0,0,0,0,0.01,0.03,0,0.2,0,0,0,0,0,0,0,0
13,1824,0.06,0.02,0,0,0,0,0.01,0,0.01,0.19,0.15,0.02,0,0.54,0,0,0,0,0,0
9,1825,0.19,0.02,0,0.05,0,0.1,0,0,0.03,0.2,0.05,0.2,0.08,0,0,0.05,0,0,0.03,0
15,1826,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
1,1827,0.18,0.48,0,0.1,0,0,0.11,0,0,0,0,0.07,0.05,0,0,0,0,0,0,0
0,1828,0.57,0,0,0.02,0,0,0,0,0.03,0.23,0.12,0,0,0,0,0,0,0,0,0
0,1829,0.36,0,0,0.03,0,0.04,0,0.02,0,0,0,0.27,0.1,0.16,0,0.02,0,0,0,0
0,1830,0.54,0,0,0,0,0,0,0,0.04,0.03,0.34,0,0,0,0,0,0,0,0,0
0,1831,0.91,0,0,0,0,0,0,0,0,0.07,0.01,0,0,0,0,0,0,0,0,0
3,1832,0.03,0.02,0.02,0.4,0,0.03,0,0.32,0,0.02,0.02,0.1,0,0.04,0,0,0,0,0,0
3,1833,0.02,0.04,0,0.73,0,0,0.04,0.13,0,0,0,0.03,0,0,0,0,0,0,0,0
0,1834,0.39,0.02,0,0.09,0,0,0,0.03,0,0.08,0.03,0,0.03,0.3,0,0,0,0,0,0
9,1835,0,0.05,0.03,0,0,0,0,0.07,0.13,0.29,0.04,0.03,0.02,0.19,0,0.01,0.11,0,0.01,0
8,1836,0.06,0,0.04,0,0,0,0,0,0.44,0,0.31,0.04,0.01,0.07,0,0,0,0.02,0,0
15,1837,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.68,0.02,0.02,0.02,0.02
10,1838,0.24,0,0.03,0.03,0,0,0,0,0.03,0,0.65,0,0,0,0,0,0,0,0,0
0,1839,0.33,0,0.23,0,0,0,0,0,0.11,0.01,0.24,0.06,0,0,0,0,0,0,0,0
0,1840,0.68,0,0,0,0,0,0,0,0.08,0.04,0.16,0,0,0,0,0,0,0,0,0
11,1841,0.02,0.04,0,0,0,0.12,0.02,0.12,0.12,0,0.05,0.42,0.03,0,0.02,0.03,0,0,0.01,0
18,1842,0,0,0.23,0,0,0,0,0.05,0.01,0,0.02,0,0,0,0,0,0,0,0.68,0
0,1843,0.25,0.08,0.01,0.14,0,0.01,0,0.07,0.04,0.03,0.15,0.05,0.13,0,0,0,0,0,0,0
0,1844,0.88,0,0,0,0,0,0,0,0.02,0.01,0.09,0,0,0,0,0,0,0,0,0
7,1845,0,0.13,0,0.01,0,0,0.02,0.3,0.06,0.18,0.12,0.05,0.02,0.04,0,0.02,0.02,0,0,0
5,1846,0.02,0.02,0.02,0.02,0.02,0.36,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.34,0.02,0.02,0.02,0.02
0,1847,0.86,0,0,0,0,0,0,0,0.06,0.01,0.04,0,0,0,0,0.02,0.01,0,0,0
8,1848,0.05,0.11,0,0.02,0,0,0,0.12,0.62,0,0,0.01,0,0,0,0.04,0,0,0,0
8,1849,0.39,0,0.01,0,0,0,0,0,0.43,0,0,0.16,0,0,0,0,0,0,0,0
9,1850,0,0,0,0.05,0,0,0,0.12,0,0.81,0,0,0,0,0,0,0,0,0,0
0,1851,0.85,0.02,0,0,0,0,0,0,0,0.05,0.05,0.01,0,0,0,0,0,0,0,0
7,1852,0.05,0.21,0,0.14,0,0,0.07,0.33,0.04,0.04,0.06,0.03,0,0,0,0,0.01,0,0,0
7,1853,0,0.02,0,0.28,0,0.03,0,0.63,0,0,0,0.02,0,0,0,0,0,0,0,0
0,1854,0.84,0,0.13,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
0,1855,0.87,0,0,0,0,0,0,0,0,0,0.11,0.03,0,0,0,0,0,0,0,0
9,1856,0.35,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0
10,1857,0.07,0.19,0,0.25,0,0,0.03,0.08,0,0.03,0.33,0.01,0,0,0,0,0,0,0,0
0,1858,0.61,0,0,0,0,0,0,0,0,0,0.36,0,0,0.01,0,0,0,0,0,0
0,1859,0.9,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0
0,1860,0.54,0,0.04,0.02,0,0,0,0,0,0.09,0,0.04,0.11,0.15,0,0,0,0,0,0
2,1861,0.38,0,0.6,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
18,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
0,1863,0.46,0,0.26,0.01,0,0,0,0,0.09,0,0.16,0,0,0,0,0,0,0,0,0
0,1864,0.64,0,0,0,0,0,0,0,0,0.08,0.27,0,0,0,0,0,0,0,0,0
9,1865,0,0.04,0,0.02,0,0,0,0.04,0,0.6,0.04,0,0,0.11,0,0.15,0,0,0,0
0,1866,0.69,0,0,0.02,0,0,0,0.02,0.01,0.14,0.09,0,0,0,0,0,0,0,0,0
0,1867,0.66,0,0.18,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.06,0
7,1868,0,0,0,0,0,0.15,0,0.58,0,0,0,0,0,0,0,0.21,0,0,0,0
0,1869,0.67,0,0.02,0.07,0,0,0,0.03,0,0.06,0.09,0,0,0.03,0,0,0,0,0,0
7,1870,0,0.02,0.06,0.29,0,0.04,0,0.46,0,0,0,0.12,0,0,0,0,0,0,0,0
11,1871,0,0,0,0,0,0.01,0,0,0,0,0,0.57,0,0,0,0,0.42,0,0,0
11,1872,0.11,0,0.15,0,0.01,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0
18,1873,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.97,0
3,1874,0.31,0,0,0.37,0,0,0,0.04,0.09,0.02,0.16,0,0,0,0,0,0,0,0,0
12,1875,0.27,0,0,0.06,0,0,0,0,0,0.02,0.07,0.02,0.48,0,0,0,0,0.06,0,0
0,1876,0.74,0,0.09,0,0,0,0,0,0.07,0.08,0,0,0,0,0,0,0,0,0,0
0,1877,0.64,0.07,0.01,0,0,0,0,0.18,0,0,0,0,0,0,0.02,0,0,0,0.07,0
13,1878,0,0,0.01,0,0,0.1,0,0.13,0,0.15,0.01,0.28,0,0.31,0,0,0,0,0,0
0,1879,0.7,0.02,0.01,0.03,0,0,0,0.04,0.02,0,0.15,0,0,0,0,0,0,0,0,0
10,1880,0.18,0.03,0,0,0,0,0,0.03,0,0,0.69,0.04,0,0,0,0,0,0,0,0
0,1881,0.82,0,0,0,0,0,0,0,0.05,0.07,0.05,0,0,0,0,0,0,0,0,0
18,1882,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.9,0
10,1883,0.06,0.1,0,0.18,0,0,0.05,0.08,0,0.04,0.45,0.03,0,0,0,0,0,0,0,0
10,1884,0.11,0.11,0,0.03,0,0.01,0,0.05,0.13,0.06,0.21,0.21,0,0,0.02,0.01,0.04,0,0,0
0,1885,0.68,0,0,0,0,0,0,0,0,0.21,0.08,0,0,0.02,0,0,0,0,0,0
0,1886,0.76,0,0,0,0,0,0,0,0.17,0,0.06,0,0,0,0,0,0,0,0,0
18,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
2,1888,0.29,0,0.3,0,0,0,0,0,0.09,0,0.16,0.12,0,0,0,0,0,0.01,0,0
10,1889,0.22,0.02,0,0.07,0,0,0,0.03,0,0.03,0.6,0,0,0.01,0,0,0,0.01,0,0
0,1890,0.81,0,0,0,0,0,0,0,0.03,0.15,0,0,0,0,0,0,0,0,0,0
0,1891,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1892,0.2,0,0.02,0.03,0,0,0,0,0,0.61,0.12,0,0,0,0,0,0,0,0,0
9,1893,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0
9,1894,0.15,0,0,0.07,0,0,0,0.05,0.09,0.28,0.27,0.05,0,0,0,0,0,0,0,0
0,1895,0.54,0,0.02,0,0,0,0,0,0,0.29,0.07,0,0,0,0,0,0,0.07,0,0
2,1896,0,0,0.7,0,0,0,0,0.02,0,0,0,0,0,0.25,0,0,0,0,0,0
6,1897,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.02
9,1898,0.02,0.03,0,0.07,0,0.02,0,0.16,0.11,0.29,0.13,0.06,0,0,0,0.1,0,0,0,0
9,1899,0,0,0,0,0,0,0,0.04,0.25,0.6,0.09,0,0,0.01,0,0,0,0,0,0
18,1900,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.06,0,0,0,0,0.79,0
0,1901,0.92,0,0,0,0,0,0,0,0.01,0.02,0.04,0,0,0,0,0,0,0,0,0
1,1902,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
15,1903,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.52,0.03,0.03,0.03,0.03
18,1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0
10,1905,0.31,0.08,0.02,0,0,0,0,0.02,0.01,0.04,0.4,0,0,0.02,0,0,0.01,0.04,0,0
8,1906,0.14,0,0,0,0,0,0,0,0.47,0.06,0.24,0.07,0,0,0,0,0,0,0,0
0,1907,0.75,0,0,0,0,0,0,0,0.08,0,0,0.13,0,0.02,0,0,0,0.01,0,0
