class,id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
7,1998,0,0,0,0,0,0,0,0.98,0.02,0
0,1999,0.63,0.28,0,0.04,0.01,0,0,0,0.04,0
1,2000,0,0.39,0,0.08,0.05,0,0.1,0.2,0.18,0
6,2001,0.22,0,0.08,0,0,0,0.56,0,0.13,0
6,2002,0,0.05,0,0,0,0,0.84,0,0.1,0
1,2003,0.02,0.77,0,0.01,0.07,0,0.1,0.03,0,0
0,2004,0.54,0,0.04,0.15,0,0,0.26,0,0,0
8,2005,0,0,0,0,0,0,0,0,0.98,0
3,2006,0,0.12,0,0.37,0.04,0,0.27,0,0.19,0
0,2007,0.57,0.01,0,0.02,0.04,0,0.13,0.22,0,0
7,2008,0,0.05,0,0,0,0,0.02,0.75,0.17,0
7,2009,0,0,0,0,0,0,0,1,0,0
0,2010,0.78,0.03,0,0,0,0,0.11,0.06,0.01,0
7,2011,0,0.01,0,0,0,0,0.07,0.8,0.1,0
3,2012,0,0,0,0.58,0,0,0.42,0,0,0
0,2013,0.84,0,0,0.03,0.02,0,0.06,0.06,0,0
7,2014,0,0.01,0,0,0,0,0,0.97,0,0
7,2015,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2016,0,0.02,0,0,0,0,0.16,0.75,0.06,0
7,2017,0.03,0.1,0,0.01,0,0,0.04,0.75,0.05,0
4,2018,0,0.23,0,0.04,0.47,0,0.05,0.2,0,0
7,2019,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2020,0,0,0.26,0,0,0,0,0.73,0,0
0,2021,0.42,0,0.01,0,0,0,0.32,0.25,0,0
1,2022,0,0.67,0,0,0,0,0,0,0.31,0
1,2023,0.05,0.48,0,0.11,0.14,0,0.06,0.17,0,0
2,2024,0.06,0.2,0.47,0.06,0.02,0,0.11,0.08,0,0
7,2025,0,0.17,0,0.04,0.02,0,0.09,0.36,0.32,0
7,2026,0,0.03,0,0,0,0,0.02,0.86,0.07,0
7,2027,0,0.28,0,0.03,0,0,0.05,0.56,0.07,0
1,2028,0.02,0.49,0.02,0.02,0.02,0.02,0.02,0.21,0.19,0.02
8,2029,0.26,0.16,0.03,0.06,0,0,0.03,0.16,0.29,0
7,2030,0,0,0,0,0,0,0.08,0.88,0.03,0
7,2031,0,0.05,0,0,0,0,0.15,0.8,0,0
7,2032,0,0.05,0,0.01,0.03,0,0,0.89,0.01,0
7,2033,0,0.06,0,0,0,0,0.1,0.81,0,0
7,2034,0.32,0.02,0,0.02,0,0,0.02,0.61,0,0
0,2035,0.67,0,0,0,0.02,0,0,0.3,0,0
8,2036,0,0.05,0,0,0,0,0,0.13,0.81,0
7,2037,0,0,0,0,0,0,0,0.99,0,0
7,2038,0.03,0.21,0,0.01,0,0,0.02,0.65,0.07,0
6,2039,0.04,0.34,0,0.02,0.03,0,0.45,0.02,0.08,0.01
0,2040,0.83,0.06,0,0,0,0.01,0.03,0.06,0,0
7,2041,0,0.05,0.02,0.08,0.03,0,0.16,0.55,0.1,0
5,2042,0,0,0,0,0,1,0,0,0,0
6,2043,0.01,0.02,0,0.03,0.02,0,0.52,0,0.4,0
7,2044,0,0.02,0,0.01,0,0,0.03,0.87,0.06,0
3,2045,0,0.22,0,0.36,0.03,0,0.08,0.27,0.03,0
7,2046,0,0,0,0,0,0,0,1,0,0
7,2047,0.01,0.13,0,0,0.01,0,0.06,0.79,0,0
7,2048,0,0.02,0,0,0,0,0,0.95,0,0
7,2049,0,0.02,0,0,0,0,0,0.97,0,0
3,2050,0,0.17,0,0.33,0.02,0,0.07,0.17,0.24,0
0,2051,0.54,0.03,0,0,0,0,0,0.43,0,0
8,2052,0.04,0.01,0,0.05,0.04,0,0.07,0.02,0.74,0
6,2053,0.05,0.38,0,0.04,0,0,0.39,0.08,0.05,0
7,2054,0,0,0,0,0,0,0.06,0.93,0,0
0,2055,0.77,0.01,0,0.07,0.04,0,0.09,0,0,0
7,2056,0,0.08,0,0,0,0,0,0.92,0,0
8,2057,0.06,0,0,0.04,0,0,0,0.31,0.58,0
7,2058,0.21,0.04,0,0,0,0,0,0.73,0,0
0,2059,0.7,0,0.01,0.03,0,0.02,0.14,0.11,0,0
7,2060,0,0,0,0,0,0,0.07,0.91,0.03,0
7,2061,0,0.07,0,0,0,0,0.05,0.86,0,0
7,2062,0.02,0.13,0,0.02,0,0,0.28,0.47,0.08,0
3,2063,0,0,0.05,0.63,0,0,0,0.31,0.01,0
7,2064,0,0,0,0,0,0,0,1,0,0
7,2065,0.24,0,0,0,0,0,0,0.76,0,0
7,2066,0,0.05,0,0,0.02,0,0.02,0.89,0,0
6,2067,0,0,0,0,0,0,0.49,0.47,0,0
7,2068,0.01,0.23,0,0.09,0.23,0,0.09,0.27,0.06,0
5,2069,0,0,0,0,0,1,0,0,0,0
7,2070,0,0,0,0,0,0,0.09,0.89,0,0
7,2071,0,0.02,0,0,0,0,0,0.96,0.01,0
1,2072,0.2,0.34,0,0.02,0,0,0.2,0.18,0.05,0
0,2073,0.66,0.01,0,0,0,0,0,0.32,0,0
5,2074,0,0,0,0,0,1,0,0,0,0
0,2075,0.39,0,0.2,0.01,0,0,0.05,0,0.35,0
7,2076,0,0.05,0,0,0,0,0,0.92,0,0
7,2077,0,0,0,0,0,0,0.12,0.85,0.02,0
0,2078,0.88,0,0.01,0,0.02,0,0.09,0,0,0
7,2079,0.29,0.01,0,0,0,0,0,0.69,0,0
8,2080,0,0,0,0,0,0,0.21,0,0.75,0
0,2081,0.58,0.11,0,0,0,0,0,0.28,0.01,0
7,2082,0.25,0,0,0,0,0,0,0.74,0,0
7,2083,0,0.13,0,0.12,0.04,0,0.09,0.38,0.23,0
7,2084,0,0.07,0,0.03,0,0,0.11,0.65,0.13,0
0,2085,0.8,0.13,0,0,0,0,0.04,0.03,0,0
7,2086,0,0,0,0,0,0,0,0.99,0,0
7,2087,0,0.16,0,0.04,0.01,0,0.03,0.66,0.1,0
1,2088,0,0.44,0,0.03,0,0,0.09,0.33,0.09,0
0,2089,0.53,0.02,0,0,0.03,0,0,0.41,0,0
7,2090,0.05,0.39,0,0,0,0,0.15,0.41,0,0
6,2091,0,0.14,0,0.13,0.21,0,0.24,0.09,0.17,0
7,2092,0,0.04,0,0,0,0,0.03,0.91,0.01,0
7,2093,0.28,0.03,0,0.01,0,0,0.04,0.63,0,0
1,2094,0,0.3,0,0.21,0.02,0,0.06,0.14,0.27,0
7,2095,0.42,0.09,0,0.01,0,0,0.03,0.45,0,0
0,2096,0.79,0.09,0,0,0,0.02,0,0.09,0,0
7,2097,0,0.24,0,0,0,0,0.26,0.43,0.06,0
8,2098,0.02,0.08,0,0.08,0.04,0,0.15,0.12,0.51,0
0,2099,0.76,0,0,0.05,0.03,0.04,0.07,0.03,0.02,0
0,2100,0.59,0,0,0,0.02,0,0,0.37,0.01,0
7,2101,0,0,0,0,0,0,0.02,0.94,0.02,0
7,2102,0,0.14,0,0,0,0,0,0.79,0,0
7,2103,0.27,0.09,0,0,0,0,0,0.63,0,0
7,2104,0.04,0.04,0.04,0.01,0,0,0.15,0.71,0,0
8,2105,0,0.02,0,0.08,0.32,0,0.09,0,0.49,0
7,2106,0,0,0,0,0,0,0,0.99,0,0
7,2107,0.03,0.2,0,0.16,0.02,0,0.15,0.26,0.17,0
8,2108,0.07,0.07,0,0.05,0.01,0,0.02,0.09,0.69,0
7,2109,0,0.03,0,0,0,0,0.05,0.88,0.02,0
6,2110,0.29,0.04,0,0.02,0,0.01,0.36,0.26,0,0
7,2111,0,0.14,0,0.02,0,0,0.14,0.64,0.05,0
6,2112,0.07,0.37,0,0.06,0,0,0.39,0.07,0.03,0
7,2113,0.05,0.14,0.01,0.03,0,0,0.15,0.35,0.27,0
4,2114,0.01,0.01,0.01,0.01,0.9,0.01,0.01,0.01,0.01,0.01
7,2115,0.11,0,0,0,0,0,0,0.86,0.03,0
7,2116,0.15,0.01,0,0,0,0,0,0.84,0,0
1,2117,0,0.69,0,0.15,0,0,0,0.15,0,0
0,2118,0.66,0.09,0,0.01,0,0,0.02,0.2,0,0
0,2119,0.57,0,0.02,0.12,0,0.01,0.16,0.11,0,0
7,2120,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.82,0.02,0.02
7,2121,0,0.11,0,0,0,0,0.03,0.86,0,0
7,2122,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
1,2123,0,0.68,0.05,0,0,0,0.01,0.26,0,0
0,2124,0.79,0,0.03,0,0,0,0.16,0.01,0,0
6,2125,0,0.21,0,0.03,0.07,0,0.64,0.04,0,0
7,2126,0,0.13,0,0,0,0,0,0.8,0.06,0
7,2127,0,0.03,0,0,0,0,0.04,0.9,0.02,0
6,2128,0.1,0,0,0,0,0,0.86,0,0,0
7,2129,0,0.05,0,0,0.02,0,0,0.91,0,0
8,2130,0,0.23,0,0.02,0.02,0,0.03,0.16,0.54,0
7,2131,0.04,0.17,0.01,0.01,0,0,0.1,0.62,0.03,0.02
1,2132,0,0.67,0,0.27,0.05,0,0,0,0,0
1,2133,0,0.52,0,0.11,0.13,0,0.09,0.13,0,0.02
7,2134,0,0,0,0,0,0,0.02,0.93,0.05,0
7,2135,0.02,0.02,0.02,0.02,0.02,0.02,0.33,0.38,0.02,0.18
8,2136,0.22,0.24,0.02,0,0,0,0.02,0.01,0.5,0
7,2137,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2138,0.17,0.26,0.02,0,0,0,0.25,0.3,0,0
8,2139,0,0.16,0,0.01,0,0,0.07,0.35,0.41,0
7,2140,0.03,0.09,0,0.03,0.02,0,0.02,0.78,0.03,0
0,2141,0.37,0,0.04,0.03,0,0,0.19,0.35,0,0.02
0,2142,0.35,0.11,0.03,0.06,0.02,0,0.06,0.3,0.06,0
0,2143,0.87,0.02,0,0,0.03,0,0.04,0.05,0,0
6,2144,0.29,0,0,0.02,0,0,0.67,0,0.01,0
7,2145,0,0.12,0,0,0,0,0.21,0.66,0.01,0
7,2146,0,0.1,0,0,0,0,0,0.89,0.01,0
7,2147,0.41,0.1,0,0.02,0,0,0,0.47,0,0
3,2148,0.21,0,0,0.74,0,0,0,0.04,0,0
7,2149,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2150,0,0.19,0,0.02,0.03,0,0.01,0.72,0.03,0
7,2151,0,0.17,0,0,0.01,0,0.01,0.79,0,0
7,2152,0,0.14,0,0.09,0,0,0.02,0.75,0,0
7,2153,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2154,0,0.03,0,0,0,0,0,0.97,0,0
7,2155,0,0.23,0,0.05,0,0,0.15,0.54,0.01,0
7,2156,0.26,0.07,0,0.03,0.02,0,0.07,0.5,0.05,0
7,2157,0,0.05,0,0,0,0,0,0.94,0,0
7,2158,0,0.03,0,0,0,0,0.14,0.83,0,0
7,2159,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.9,0.01,0.01
7,2160,0.02,0.31,0,0.04,0,0,0,0.57,0.05,0
8,2161,0,0.04,0,0.41,0.04,0,0.08,0,0.42,0
6,2162,0.06,0.13,0.02,0.14,0,0,0.35,0.19,0.1,0
7,2163,0,0,0,0,0,0,0.01,0.98,0,0
6,2164,0.04,0.21,0,0,0.02,0,0.34,0.34,0.04,0
6,2165,0.28,0,0,0.05,0.02,0,0.63,0,0.02,0
7,2166,0.23,0.08,0,0,0,0,0.01,0.67,0,0
7,2167,0,0,0.03,0,0,0,0.02,0.94,0,0
7,2168,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7,0.03,0.03
7,2169,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.82,0.02,0.02
7,2170,0.12,0.02,0,0.03,0,0,0.19,0.62,0,0
1,2171,0,0.57,0,0.07,0.08,0,0.14,0,0.14,0
8,2172,0,0.06,0,0.09,0.04,0,0.12,0.13,0.56,0
0,2173,0.36,0.12,0,0.15,0.09,0,0.02,0.08,0.19,0
7,2174,0,0.29,0,0.05,0.05,0,0.16,0.41,0.03,0
7,2175,0.09,0.07,0,0,0,0,0,0.74,0.1,0
0,2176,0.55,0.02,0.02,0.02,0.02,0.02,0.29,0.02,0.02,0.02
8,2177,0,0.05,0,0.31,0.05,0,0.09,0.14,0.37,0
7,2178,0,0,0,0,0,0,0,0.99,0,0
7,2179,0,0,0,0,0,0,0,0.99,0,0
7,2180,0,0,0,0,0,0,0,0.99,0,0
0,2181,0.5,0.29,0,0.06,0.08,0,0,0.01,0.05,0
7,2182,0,0.28,0,0.04,0.04,0,0.19,0.37,0.08,0
8,2183,0.02,0.12,0.07,0.02,0,0,0,0.08,0.68,0
7,2184,0.14,0,0.01,0.01,0,0,0.09,0.72,0.01,0
8,2185,0,0,0,0,0,0,0,0,1,0
6,2186,0,0.09,0.02,0,0,0,0.86,0.03,0,0
8,2187,0.09,0.13,0,0.03,0,0,0,0.33,0.42,0
7,2188,0,0.15,0,0,0,0,0.05,0.51,0.27,0
3,2189,0.01,0.05,0.01,0.28,0.16,0,0.22,0.27,0,0
7,2190,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,2191,0,0.08,0,0,0,0,0.02,0.25,0.64,0
7,2192,0.15,0.05,0,0,0.04,0,0.17,0.56,0.03,0
8,2193,0.16,0.16,0,0,0,0,0,0.32,0.34,0
7,2194,0,0,0,0,0,0,0,0.99,0,0
8,2195,0.21,0.03,0.02,0.16,0.06,0.03,0.17,0.08,0.23,0
0,2196,0.73,0,0,0.08,0,0,0.06,0,0.14,0
0,2197,0.89,0.01,0,0,0,0,0.03,0.06,0,0
0,2198,0.75,0.03,0,0.02,0.02,0,0,0.17,0.01,0
1,2199,0,0.71,0,0,0.27,0,0,0,0,0
0,2200,0.95,0,0,0,0,0,0,0,0,0
7,2201,0,0.13,0,0.03,0,0,0,0.84,0,0
7,2202,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.91,0.01,0.01
7,2203,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
0,2204,0.78,0.08,0,0,0,0,0,0.13,0,0
7,2205,0.41,0,0,0,0,0,0,0.58,0,0
1,2206,0.33,0.48,0,0,0,0,0,0.18,0,0
1,2207,0.04,0.26,0,0.12,0,0,0.25,0.15,0.18,0
7,2208,0,0.19,0,0.07,0.02,0,0.06,0.56,0.11,0
7,2209,0,0.02,0,0,0,0,0,0.97,0,0
5,2210,0,0,0,0,0,1,0,0,0,0
6,2211,0.13,0.22,0.02,0.01,0,0,0.25,0.12,0.25,0
7,2212,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2213,0,0.25,0,0,0,0,0,0.75,0,0
1,2214,0,0.41,0,0.24,0.02,0,0.06,0.22,0.05,0
7,2215,0,0,0,0,0,0,0,0.99,0,0
4,2216,0,0.23,0,0.06,0.6,0,0,0.03,0.07,0
3,2217,0.05,0,0.17,0.26,0,0,0.21,0.06,0.25,0
7,2218,0.01,0.08,0,0.03,0.01,0,0.02,0.42,0.42,0
0,2219,0.48,0,0.28,0.02,0,0,0,0.21,0,0
7,2220,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2221,0,0.01,0,0,0,0,0,0.97,0.02,0
8,2222,0,0,0,0.01,0.03,0,0.05,0,0.9,0
7,2223,0,0.05,0.01,0.03,0.01,0,0.08,0.75,0.07,0
8,2224,0,0.08,0,0,0,0,0.17,0.29,0.45,0
7,2225,0.1,0,0,0,0,0,0,0.89,0,0
7,2226,0.02,0.2,0,0.14,0.05,0,0.14,0.26,0.18,0
1,2227,0.05,0.5,0,0.04,0.07,0,0.09,0.24,0,0
7,2228,0.03,0.13,0.02,0.01,0,0,0.01,0.73,0.06,0
4,2229,0.01,0.04,0,0.05,0.42,0,0.32,0.03,0.13,0
7,2230,0.11,0.08,0,0,0,0,0.18,0.62,0,0
7,2231,0,0,0,0,0,0,0.02,0.84,0.11,0
7,2232,0.29,0.1,0,0.05,0,0,0.05,0.39,0.1,0
7,2233,0,0.2,0,0,0.02,0,0.1,0.53,0.15,0
7,2234,0.01,0.14,0,0,0,0,0.27,0.57,0,0
6,2235,0,0.18,0,0.04,0.02,0,0.76,0,0,0
2,2236,0,0.25,0.42,0.1,0,0,0,0.2,0,0
7,2237,0,0.13,0,0,0,0,0,0.87,0,0
4,2238,0,0.04,0.02,0.05,0.54,0,0.13,0.11,0.12,0
7,2239,0,0.2,0,0,0,0,0.02,0.77,0.01,0
8,2240,0.22,0.05,0.03,0.03,0,0,0,0.16,0.51,0
0,2241,0.91,0,0,0,0.01,0,0.04,0.04,0,0
1,2242,0,0.32,0,0,0,0,0.23,0.31,0.12,0
7,2243,0.17,0,0,0,0,0,0,0.83,0,0
7,2244,0,0.18,0,0.09,0.05,0,0.04,0.33,0.32,0
7,2245,0.27,0.05,0,0,0.02,0,0.03,0.49,0.13,0
1,2246,0,0.38,0,0.05,0.04,0,0.04,0.38,0.11,0
8,2247,0.07,0.18,0,0.15,0,0,0,0.03,0.57,0
7,2248,0.14,0.15,0,0,0,0,0.01,0.63,0.06,0
7,2249,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,2250,0.08,0,0.06,0.02,0,0,0.08,0,0.74,0
7,2251,0.17,0.05,0,0.02,0,0,0,0.76,0,0
7,2252,0,0.05,0,0,0,0,0.02,0.91,0.02,0
8,2253,0,0,0,0.03,0,0,0,0.3,0.67,0
7,2254,0,0.08,0,0,0.01,0,0.01,0.67,0.21,0
7,2255,0,0.17,0,0.05,0,0,0.03,0.71,0.02,0
6,2256,0.23,0,0,0.03,0,0,0.63,0.06,0.04,0
7,2257,0.08,0.07,0,0.01,0,0,0.05,0.75,0.03,0
7,2258,0,0.04,0,0,0.02,0,0.02,0.9,0,0
1,2259,0.05,0.35,0,0.13,0.03,0,0.16,0.16,0.11,0
7,2260,0.05,0.02,0,0,0,0,0.04,0.82,0.05,0.02
0,2261,0.93,0.02,0,0,0.05,0,0,0,0,0
8,2262,0.31,0,0,0,0.1,0,0,0,0.54,0
7,2263,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2264,0.26,0.06,0,0.1,0,0,0,0.55,0.02,0
6,2265,0,0,0,0,0,0.49,0.5,0,0,0
4,2266,0.01,0.03,0,0.11,0.31,0,0.31,0.06,0.15,0
8,2267,0,0.21,0,0.07,0.02,0,0.02,0.2,0.47,0
1,2268,0.27,0.3,0.05,0,0,0,0,0.28,0.08,0
7,2269,0,0,0,0,0,0,0.02,0.96,0.01,0
7,2270,0,0,0,0,0,0,0.28,0.65,0.06,0
7,2271,0.11,0.25,0,0,0,0,0.01,0.58,0.04,0
7,2272,0,0.07,0,0,0,0,0,0.93,0,0
7,2273,0,0.21,0,0.01,0,0,0.11,0.67,0,0
7,2274,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
5,2275,0,0,0,0,0,1,0,0,0,0
0,2276,0.87,0.03,0,0,0,0,0.07,0.02,0,0.01
7,2277,0,0.24,0,0.02,0.01,0,0,0.67,0.05,0
8,2278,0.04,0.15,0,0.16,0,0.01,0.2,0.2,0.22,0
7,2279,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.7,0.03,0.03
8,2280,0,0.03,0,0,0,0,0,0.25,0.7,0
3,2281,0,0,0,0.59,0.02,0,0,0,0.39,0
1,2282,0.01,0.55,0,0.29,0.02,0,0,0.11,0.01,0
7,2283,0.03,0.02,0,0,0,0,0.06,0.81,0.07,0
7,2284,0,0.07,0.01,0.02,0.03,0,0.04,0.72,0.1,0
3,2285,0,0,0,0.73,0.19,0,0.07,0,0,0
7,2286,0,0,0,0.39,0,0,0,0.53,0,0
7,2287,0,0,0,0,0,0,0,0.99,0,0
7,2288,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
6,2289,0,0,0,0.01,0.17,0,0.81,0,0,0
0,2290,0.51,0,0,0.08,0.07,0,0.33,0,0,0
0,2291,0.38,0.28,0,0.22,0.02,0,0,0.04,0.05,0
7,2292,0,0.12,0,0,0.03,0,0.05,0.65,0.14,0
8,2293,0.19,0.15,0.09,0.08,0.05,0,0.04,0,0.39,0
3,2294,0.19,0.11,0.03,0.34,0.11,0,0,0.12,0.09,0
3,2295,0.14,0,0,0.85,0,0,0,0.01,0,0
7,2296,0.02,0.17,0,0.01,0.02,0,0.06,0.7,0.02,0
7,2297,0.16,0.02,0.02,0,0.06,0,0.33,0.41,0,0
2,2298,0.02,0.19,0.53,0,0,0,0.02,0.23,0,0
6,2299,0.23,0.21,0.02,0.01,0,0,0.33,0.19,0,0.01
7,2300,0.39,0.05,0,0,0,0,0,0.55,0,0
0,2301,0.75,0.09,0,0,0,0.01,0,0.13,0,0
7,2302,0,0.23,0,0.02,0.03,0,0.04,0.34,0.34,0
7,2303,0,0,0,0,0,0,0,1,0,0
7,2304,0,0.03,0,0.01,0,0,0.05,0.86,0.04,0
6,2305,0.19,0.2,0,0,0,0,0.59,0.02,0,0
4,2306,0,0,0,0,0.97,0,0,0.03,0,0
0,2307,0.62,0.1,0,0,0,0.07,0.14,0.02,0,0.04
1,2308,0,0.35,0,0.05,0,0,0.23,0.27,0.09,0
7,2309,0,0.01,0,0,0,0,0.33,0.65,0.01,0
7,2310,0.24,0,0,0,0,0,0,0.76,0,0
8,2311,0.08,0.1,0.02,0,0,0,0,0.11,0.68,0
0,2312,0.69,0,0.06,0,0,0,0.17,0.09,0,0
8,2313,0.01,0,0,0,0,0.02,0.14,0,0.82,0
3,2314,0,0.07,0,0.82,0,0,0,0.09,0.02,0
1,2315,0,0.62,0,0,0,0,0,0.38,0,0
0,2316,0.65,0,0,0,0,0.34,0,0,0,0
3,2317,0,0,0.19,0.57,0.2,0,0.04,0,0,0
7,2318,0.03,0.31,0,0.02,0.01,0,0.24,0.36,0.02,0
7,2319,0,0,0,0,0,0,0.06,0.92,0.02,0
8,2320,0,0.03,0,0.07,0.02,0,0.24,0.03,0.6,0
8,2321,0,0,0,0.01,0,0,0.07,0,0.89,0
1,2322,0.21,0.66,0,0,0,0,0,0.09,0.03,0.02
7,2323,0,0,0,0,0,0,0.07,0.91,0,0
3,2324,0.02,0.41,0.02,0.46,0.02,0.02,0.02,0.02,0.02,0.02
7,2325,0.08,0.07,0,0,0,0,0,0.82,0.04,0
6,2326,0,0.21,0,0.17,0.01,0,0.41,0.18,0,0
7,2327,0.44,0,0,0,0,0,0,0.55,0,0
1,2328,0,0.55,0,0,0,0,0,0.45,0,0
3,2329,0,0.18,0,0.58,0.04,0,0.02,0.07,0.12,0
7,2330,0,0,0,0,0,0,0,1,0,0
7,2331,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
4,2332,0,0.04,0,0,0.95,0,0,0,0,0
2,2333,0,0,1,0,0,0,0,0,0,0
6,2334,0,0.06,0,0,0,0,0.42,0.31,0.2,0
8,2335,0.02,0.14,0.02,0.05,0,0,0.02,0.31,0.44,0
7,2336,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2337,0.29,0.06,0,0.02,0,0,0.04,0.56,0.03,0
0,2338,0.56,0,0,0.14,0.11,0,0,0.19,0,0
1,2339,0,0.33,0,0.11,0.05,0,0.2,0.27,0.03,0
7,2340,0.03,0.07,0,0,0,0,0.13,0.75,0,0
7,2341,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2342,0,0.07,0,0,0,0,0,0.89,0.02,0
1,2343,0.14,0.42,0,0.05,0.1,0,0,0.27,0,0
7,2344,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2345,0,0.02,0,0,0,0,0.02,0.95,0,0
7,2346,0,0.27,0,0.06,0.02,0,0.12,0.49,0.03,0
7,2347,0,0.05,0,0.06,0.02,0,0.11,0.69,0.07,0
8,2348,0.02,0.17,0.02,0.03,0,0,0,0.25,0.5,0
8,2349,0.05,0.1,0.03,0,0,0,0,0.03,0.78,0
7,2350,0,0,0,0,0,0,0,0.99,0,0
7,2351,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
3,2352,0,0,0,1,0,0,0,0,0,0
7,2353,0,0.06,0,0.05,0,0,0.14,0.7,0.03,0
0,2354,0.47,0.05,0,0,0,0,0.09,0.38,0,0
7,2355,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2356,0,0,0,0,0,0,0,0.99,0,0
7,2357,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2358,0.27,0.18,0,0,0,0,0,0.53,0,0
1,2359,0.07,0.35,0,0,0,0,0,0.29,0.29,0
6,2360,0,0,0.02,0.13,0,0,0.84,0,0,0
0,2361,0.57,0.02,0,0.05,0,0,0.34,0,0.01,0
7,2362,0.08,0.06,0,0.03,0,0,0.04,0.79,0,0
7,2363,0,0.09,0,0.01,0,0,0.03,0.75,0.1,0
6,2364,0,0.04,0,0.06,0,0,0.88,0,0.03,0
7,2365,0.32,0.03,0.05,0.01,0,0,0.02,0.55,0.03,0
7,2366,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2367,0.12,0.07,0,0.05,0,0.01,0.25,0.5,0,0
0,2368,0.71,0.11,0,0.01,0,0,0.02,0.13,0,0
7,2369,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
8,2370,0.07,0.05,0,0.1,0.04,0,0.13,0.01,0.59,0
7,2371,0.33,0,0,0,0,0,0,0.66,0,0
7,2372,0,0.14,0,0.03,0,0,0.15,0.64,0.04,0
8,2373,0,0.11,0,0,0,0,0.01,0.27,0.6,0
0,2374,0.67,0.12,0,0,0,0,0.21,0,0,0
6,2375,0,0,0,0,0.3,0,0.66,0,0,0
4,2376,0,0,0,0.13,0.82,0,0,0,0.04,0
8,2377,0.08,0,0,0,0,0,0,0.09,0.81,0
8,2378,0,0.18,0,0.21,0.24,0,0.01,0,0.34,0
6,2379,0,0.16,0,0,0,0,0.79,0,0,0
6,2380,0,0.03,0,0.01,0.02,0,0.88,0.01,0.05,0
6,2381,0.01,0,0,0,0,0,0.75,0.21,0.03,0
4,2382,0.02,0.04,0,0,0.4,0,0.19,0.31,0.04,0
0,2383,0.33,0.31,0,0,0,0,0.03,0.31,0,0
7,2384,0,0.01,0.01,0.3,0,0,0.01,0.47,0.15,0.04
0,2385,0.42,0.19,0,0.02,0.01,0,0.1,0.26,0,0
7,2386,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.55,0.05,0.05
7,2387,0.41,0,0,0,0,0,0,0.53,0,0
7,2388,0,0.07,0,0,0.01,0,0.04,0.86,0.02,0
7,2389,0,0.04,0,0,0,0,0.03,0.93,0,0
7,2390,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.82,0.02,0.02
1,2391,0,0.61,0,0.16,0.11,0,0.1,0,0,0
9,2392,0,0,0,0.15,0,0,0.02,0,0,0.82
6,2393,0,0.15,0,0,0.08,0,0.75,0.03,0,0
0,2394,0.6,0.05,0,0.03,0,0,0.12,0.18,0,0
7,2395,0,0.2,0,0.06,0,0,0.29,0.45,0,0
3,2396,0.04,0,0,0.93,0,0,0,0.03,0,0
7,2397,0.03,0.3,0,0,0,0,0,0.63,0.03,0
7,2398,0,0.35,0,0.03,0.03,0,0.06,0.48,0.02,0.03
7,2399,0,0,0,0,0,0,0.04,0.87,0.09,0
3,2400,0.01,0.27,0,0.36,0.02,0,0.08,0.05,0.21,0
0,2401,0.44,0.07,0,0.06,0.03,0,0.02,0.36,0.02,0
